date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-02-04 02:18:00,2304.7,0.0437,0.3965,0.3528,0.3965,0.3528,0.0437,65.9574,1.0489,-1.1286,0.0001
2024-02-04 02:19:00,2305.5,0.1151,0.4966,0.3815,0.4966,0.3815,0.1151,70.3704,1.1497,-0.1524,0.0004
2024-02-04 02:20:00,2304.2,0.0673,0.4657,0.3984,0.4657,0.3984,0.0673,59.375,0.6755,-0.4333,0.0008
2024-02-04 02:21:00,2304.1,0.0239,0.4282,0.4043,0.4282,0.4043,0.0239,63.3333,0.7923,-0.2619,0.0009
2024-02-04 02:22:00,2304.3,0.0044,0.4099,0.4054,0.4099,0.4054,0.0044,64.5161,0.827,0.3381,0.001
2024-02-04 02:23:00,2304.5,0.0011,0.4068,0.4057,0.4068,0.4057,0.0011,59.2593,0.6716,0.0667,0.0011
2024-02-04 02:24:00,2304.4,-0.0111,0.3918,0.4029,0.3918,0.4029,-0.0111,60.3774,0.7046,-0.0571,0.001
2024-02-04 02:25:00,2303.5,-0.0793,0.3038,0.3831,0.3038,0.3831,-0.0793,50.0,0.3979,-0.3095,0.001
2024-02-04 02:26:00,2303.6,-0.115,0.2393,0.3543,0.2393,0.3543,-0.115,45.4545,0.2635,-0.1238,0.0008
2024-02-04 02:27:00,2303.4,-0.1474,0.1701,0.3175,0.1701,0.3175,-0.1474,46.2963,0.2884,0.8619,0.0006
2024-02-04 02:28:00,2303.4,-0.1628,0.114,0.2768,0.114,0.2768,-0.1628,47.1698,0.3142,0.8429,0.0004
2024-02-04 02:29:00,2303.4,-0.1665,0.0687,0.2352,0.0687,0.2352,-0.1665,49.0196,0.3689,1.6,0.0001
2024-02-04 02:30:00,2303.4,-0.1622,0.0325,0.1946,0.0325,0.1946,-0.1622,46.9388,0.0596,0.2571,-0.0001
2024-02-04 02:31:00,2302.7,-0.1974,-0.0522,0.1453,-0.0522,0.1453,-0.1974,28.2609,-0.6901,0.1619,-0.0003
2024-02-04 02:32:00,2302.4,-0.2297,-0.1418,0.0879,-0.1418,0.0879,-0.2297,26.5306,-0.0411,0.3905,-0.0006
2024-02-04 02:33:00,2302.4,-0.2386,-0.2104,0.0282,-0.2104,0.0282,-0.2386,12.1951,-0.327,0.6429,-0.0009
2024-02-04 02:34:00,2302.3,-0.2384,-0.2697,-0.0314,-0.2697,-0.0314,-0.2384,17.2414,0.0964,0.6238,-0.0012
2024-02-04 02:35:00,2302.5,-0.2127,-0.2972,-0.0845,-0.2972,-0.0845,-0.2127,23.3333,0.2129,-0.2048,-0.0014
2024-02-04 02:36:00,2302.7,-0.1719,-0.2994,-0.1275,-0.2994,-0.1275,-0.1719,23.3333,0.2129,-0.0476,-0.0015
2024-02-04 02:37:00,2302.7,-0.1361,-0.2977,-0.1615,-0.2977,-0.1615,-0.1361,17.8571,0.1175,-0.2095,-0.0014
2024-02-04 02:38:00,2302.5,-0.1179,-0.3089,-0.191,-0.3089,-0.191,-0.1179,17.2414,0.1047,-0.1619,-0.0014
2024-02-04 02:39:00,2302.5,-0.0985,-0.3141,-0.2156,-0.3141,-0.2156,-0.0985,25.0,0.3387,-0.0571,-0.0014
2024-02-04 02:40:00,2302.3,-0.092,-0.3307,-0.2386,-0.3307,-0.2386,-0.092,19.0476,0.1861,0.0476,-0.0013
2024-02-04 02:41:00,2302.5,-0.0682,-0.3239,-0.2557,-0.3239,-0.2557,-0.0682,28.5714,0.4447,-0.5,-0.0012
2024-02-04 02:42:00,2302.5,-0.0473,-0.3149,-0.2675,-0.3149,-0.2675,-0.0473,28.5714,0.4447,-0.719,-0.0011
