date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-01-04 01:40:00,2208.7,0.2028,-0.2614,-0.4642,-0.2614,-0.4642,0.2028,58.3333,0.8029,-0.2762,0.0014
2024-01-04 01:41:00,2208.5,0.124,-0.3093,-0.4332,-0.3093,-0.4332,0.124,49.6933,0.4046,1.4857,0.0016
2024-01-04 01:42:00,2207.7,0.0209,-0.4071,-0.428,-0.4071,-0.428,0.0209,50.0,0.4174,-0.6333,0.0014
2024-01-04 01:43:00,2209.23,0.0568,-0.357,-0.4138,-0.357,-0.4138,0.0568,54.3147,0.5927,-0.4857,0.0011
2024-01-04 01:44:00,2208.69,0.0456,-0.3568,-0.4024,-0.3568,-0.4024,0.0456,49.971,0.4082,2.2843,0.0011
2024-01-04 01:45:00,2208.67,0.0386,-0.3542,-0.3928,-0.3542,-0.3928,0.0386,44.093,0.1595,1.7038,0.0009
2024-01-04 01:46:00,2209.3,0.076,-0.2978,-0.3738,-0.2978,-0.3738,0.076,53.592,0.5614,-0.009,0.0004
2024-01-04 01:47:00,2209.89,0.1365,-0.2032,-0.3397,-0.2032,-0.3397,0.1365,56.2544,0.674,2.3433,0.0002
2024-01-04 01:48:00,2210.93,0.2367,-0.0438,-0.2805,-0.0438,-0.2805,0.2367,50.5138,0.4312,0.6343,0.0003
2024-01-04 01:49:00,2212.7,0.4026,0.2228,-0.1798,0.2228,-0.1798,0.4026,59.0449,0.7921,0.4233,0.0002
2024-01-04 01:50:00,2214.89,0.6269,0.6038,-0.0231,0.6038,-0.0231,0.6269,71.8251,1.3959,-0.7148,0.0005
2024-01-04 01:51:00,2213.4,0.6398,0.7766,0.1368,0.7766,0.1368,0.6398,58.2707,0.5112,-1.2571,0.0014
2024-01-04 01:52:00,2211.6,0.4982,0.7595,0.2614,0.7595,0.2614,0.4982,56.9853,0.4649,-2.281,0.0018
2024-01-04 01:53:00,2210.24,0.2941,0.629,0.3349,0.629,0.3349,0.2941,52.1534,0.2907,-0.8033,0.0021
2024-01-04 01:54:00,2210.01,0.1331,0.5012,0.3682,0.5012,0.3682,0.1331,54.6159,0.3794,-1.4357,0.0021
2024-01-04 01:55:00,2207.7,-0.1256,0.2112,0.3368,0.2112,0.3368,-0.1256,47.546,0.1245,-1.5467,0.002
2024-01-04 01:56:00,2208.5,-0.2332,0.0453,0.2785,0.0453,0.2785,-0.2332,52.454,0.3015,-0.769,0.0016
2024-01-04 01:57:00,2206.37,-0.4269,-0.2551,0.1718,-0.2551,0.1718,-0.4269,41.5385,-0.0921,-0.0981,0.0013
2024-01-04 01:58:00,2208.2,-0.4107,-0.3416,0.0691,-0.3416,0.0691,-0.4107,48.6531,0.2349,1.0481,0.0005
2024-01-04 01:59:00,2207.11,-0.4492,-0.4923,-0.0432,-0.4923,-0.0432,-0.4492,45.9502,0.1457,2.961,0.0001
2024-01-04 02:00:00,2207.5,-0.4245,-0.5738,-0.1493,-0.5738,-0.1493,-0.4245,45.2681,0.1231,5.2743,-0.0005
2024-01-04 02:01:00,2207.22,-0.4032,-0.6534,-0.2501,-0.6534,-0.2501,-0.4032,42.8648,0.0438,3.8843,-0.0012
2024-01-04 02:02:00,2206.3,-0.4252,-0.7817,-0.3564,-0.7817,-0.3564,-0.4252,37.5471,-0.1318,2.1548,-0.002
2024-01-04 02:03:00,2207.6,-0.3305,-0.7696,-0.4391,-0.7696,-0.4391,-0.3305,35.9272,-0.0473,0.8995,-0.0028
2024-01-04 02:04:00,2208.2,-0.2115,-0.7035,-0.4919,-0.7035,-0.4919,-0.2115,29.7641,-0.1717,0.6743,-0.0032
2024-01-04 02:05:00,2209.21,-0.0569,-0.5631,-0.5062,-0.5631,-0.5062,-0.0569,36.947,0.252,-1.5867,-0.0035
2024-01-04 02:06:00,2212.6,0.2639,-0.1763,-0.4402,-0.1763,-0.4402,0.2639,52.8345,0.8475,-0.8114,-0.0034
2024-01-04 02:07:00,2213.0,0.4807,0.1607,-0.32,0.1607,-0.32,0.4807,58.2734,1.1472,-3.1286,-0.0024
2024-01-04 02:08:00,2212.27,0.5478,0.3647,-0.1831,0.3647,-0.1831,0.5478,56.5774,0.9405,-1.4748,-0.0013
2024-01-04 02:09:00,2212.23,0.5602,0.5171,-0.043,0.5171,-0.043,0.5602,65.1911,1.2426,-2.6781,-0.0003
2024-01-04 02:10:00,2212.66,0.5664,0.665,0.0986,0.665,0.0986,0.5664,64.3054,0.975,-2.35,0.0007
2024-01-04 02:11:00,2214.6,0.6635,0.928,0.2645,0.928,0.2645,0.6635,78.676,1.3806,-2.6281,0.0017
2024-01-04 02:12:00,2215.99,0.7759,1.2344,0.4584,1.2344,0.4584,0.7759,78.0014,0.9862,-3.5343,0.003
2024-01-04 02:13:00,2217.87,0.9215,1.6103,0.6888,1.6103,0.6888,0.9215,86.5986,1.162,-2.3576,0.0042
2024-01-04 02:14:00,2218.0,0.9664,1.8969,0.9304,1.8969,0.9304,0.9664,86.3573,0.9958,-2.0562,0.0056
2024-01-04 02:15:00,2219.0,0.9993,2.1795,1.1803,2.1795,1.1803,0.9993,88.8522,1.0397,-1.4157,0.0067
2024-01-04 02:16:00,2221.0,1.0844,2.5357,1.4513,2.5357,1.4513,1.0844,95.2586,1.1084,1.5462,0.0076
2024-01-04 02:17:00,2222.6,1.1697,2.9135,1.7438,2.9135,1.7438,1.1697,95.3446,1.0013,1.3129,0.0087
2024-01-04 02:18:00,2223.09,1.1773,3.2154,2.0381,3.2154,2.0381,1.1773,95.3135,0.9995,-0.0886,0.0095
2024-01-04 02:19:00,2224.5,1.1917,3.5277,2.336,3.5277,2.336,1.1917,95.4248,1.0014,-0.9248,0.0101
2024-01-04 02:20:00,2222.2,0.9702,3.5488,2.5786,3.5488,2.5786,0.9702,80.4956,0.6495,-1.271,0.0107
2024-01-04 02:21:00,2225.0,0.9357,3.7482,2.8125,3.7482,2.8125,0.9357,83.0761,0.6821,-0.0495,0.0106
2024-01-04 02:22:00,2225.0,0.8394,3.8617,3.0223,3.8617,3.0223,0.8394,86.5594,0.7718,0.5071,0.0108
2024-01-04 02:23:00,2224.99,0.7068,3.9058,3.199,3.9058,3.199,0.7068,86.7089,0.7199,1.5405,0.0108
2024-01-04 02:24:00,2223.3,0.4496,3.7611,3.3114,3.7611,3.3114,0.4496,78.5408,0.4574,0.7805,0.0106
2024-01-04 02:25:00,2224.3,0.2985,3.6846,3.3861,3.6846,3.3861,0.2985,77.4011,-0.0345,1.0329,0.01
2024-01-04 02:26:00,2223.45,0.103,3.5148,3.4118,3.5148,3.4118,0.103,71.7366,-0.3143,2.2662,0.0094
2024-01-04 02:27:00,2223.57,-0.0484,3.3514,3.3997,3.3514,3.3997,-0.0484,68.5065,-0.1364,3.1881,0.0085
2024-01-04 02:28:00,2222.78,-0.2221,3.1221,3.3442,3.1221,3.3442,-0.2221,64.8817,-0.1347,3.1557,0.0075
2024-01-04 02:29:00,2222.6,-0.3613,2.8925,3.2539,2.8925,3.2539,-0.3613,61.811,-0.1005,4.1,0.0063
2024-01-04 02:30:00,2222.79,-0.4472,2.6948,3.1421,2.6948,3.1421,-0.4472,56.6642,-0.1531,1.3081,0.0051
2024-01-04 02:31:00,2224.2,-0.4163,2.6217,3.038,2.6217,3.038,-0.4163,56.0423,-0.016,3.6052,0.0039
2024-01-04 02:32:00,2225.2,-0.3389,2.6144,2.9533,2.6144,2.9533,-0.3389,57.6727,0.0414,3.0557,0.0032
2024-01-04 02:33:00,2221.29,-0.5491,2.2669,2.816,2.2669,2.816,-0.5491,40.1231,-0.4042,2.541,0.0024
2024-01-04 02:34:00,2222.2,-0.6197,2.0414,2.6611,2.0414,2.6611,-0.6197,50.0,0.212,0.5986,0.0012
2024-01-04 02:35:00,2221.62,-0.6927,1.7952,2.4879,1.7952,2.4879,-0.6927,36.6297,-0.075,1.3924,0.0004
2024-01-04 02:36:00,2223.4,-0.6112,1.7238,2.3351,1.7238,2.3351,-0.6112,44.4521,0.1562,0.37,-0.0003
2024-01-04 02:37:00,2223.2,-0.5622,1.6323,2.1945,1.6323,2.1945,-0.5622,43.8741,0.1447,0.2805,-0.0007
2024-01-04 02:38:00,2222.8,-0.5475,1.5101,2.0577,1.5101,2.0577,-0.5475,48.1231,0.2742,-0.6143,-0.0009
2024-01-04 02:39:00,2223.17,-0.5048,1.4267,1.9315,1.4267,1.9315,-0.5048,45.5477,0.2187,-0.8038,-0.0009
2024-01-04 02:40:00,2223.5,-0.448,1.3714,1.8195,1.3714,1.8195,-0.448,50.2054,0.3867,-0.6176,-0.0009
2024-01-04 02:41:00,2224.4,-0.3482,1.3842,1.7324,1.3842,1.7324,-0.3482,53.2046,0.52,0.84,-0.0007
2024-01-04 02:42:00,2224.6,-0.2703,1.3945,1.6648,1.3945,1.6648,-0.2703,57.3625,0.7339,1.7352,-0.0004
2024-01-04 02:43:00,2224.8,-0.2098,1.4026,1.6124,1.4026,1.6124,-0.2098,58.8853,0.8838,-2.1557,-0.0001
