date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2023-12-13 06:43:00,40970.0,-2.6724,-9.491,-6.8186,-9.491,-6.8186,-2.6724,48.781,1.1864,-7.6862,-0.0011
2023-12-13 06:44:00,40942.0,-3.7547,-11.512,-7.7573,-11.512,-7.7573,-3.7547,39.3251,0.6864,29.2167,-0.0009
2023-12-13 06:45:00,40920.0,-5.5695,-14.7192,-9.1497,-14.7192,-9.1497,-5.5695,36.1389,0.5808,8.0305,-0.0011
2023-12-13 06:46:00,40923.53,-6.1064,-16.7826,-10.6763,-16.7826,-10.6763,-6.1064,37.2793,0.6186,8.7524,-0.0015
2023-12-13 06:47:00,40931.3,-5.5295,-17.5882,-12.0587,-17.5882,-12.0587,-5.5295,37.7798,0.5612,20.0638,-0.0018
2023-12-13 06:48:00,40908.0,-6.2551,-19.8776,-13.6224,-19.8776,-13.6224,-6.2551,21.8922,-0.9624,11.4181,-0.002
2023-12-13 06:49:00,40937.91,-4.3491,-19.0588,-14.7097,-19.0588,-14.7097,-4.3491,36.886,0.5576,15.5852,-0.0026
2023-12-13 06:50:00,40943.83,-2.4145,-17.7278,-15.3133,-17.7278,-15.3133,-2.4145,39.3659,0.6499,-4.0638,-0.0026
2023-12-13 06:51:00,40898.1,-3.8541,-20.131,-16.2769,-20.131,-16.2769,-3.8541,29.6828,0.2897,-14.1057,-0.0026
2023-12-13 06:52:00,40900.0,-4.2848,-21.6328,-17.348,-21.6328,-17.348,-4.2848,31.8255,0.3694,9.7986,-0.0029
2023-12-13 06:53:00,40884.0,-5.193,-23.8393,-18.6463,-23.8393,-18.6463,-5.193,29.6143,0.2872,15.3138,-0.003
2023-12-13 06:54:00,40903.0,-4.1075,-23.7807,-19.6732,-23.7807,-19.6732,-4.1075,38.0628,0.6014,-8.409,-0.0033
2023-12-13 06:55:00,40868.0,-5.2661,-26.2558,-20.9897,-26.2558,-20.9897,-5.2661,34.6189,0.4733,-26.7424,-0.0033
2023-12-13 06:56:00,40894.6,-3.8273,-25.7738,-21.9465,-25.7738,-21.9465,-3.8273,36.2372,0.5335,-16.26,-0.0034
2023-12-13 06:57:00,40832.0,-6.5197,-30.0962,-23.5764,-30.0962,-23.5764,-6.5197,28.9158,0.2612,-4.0171,-0.0032
2023-12-13 06:58:00,40826.03,-8.0316,-33.6159,-25.5843,-33.6159,-25.5843,-8.0316,31.0029,0.5214,-20.0081,-0.0037
2023-12-13 06:59:00,40832.0,-7.9439,-35.5143,-27.5703,-35.5143,-27.5703,-7.9439,34.7856,0.7379,17.8605,-0.004
2023-12-13 07:00:00,40849.0,-6.1363,-35.2407,-29.1044,-35.2407,-29.1044,-6.1363,37.6879,0.904,30.8986,-0.0041
2023-12-13 07:01:00,40856.0,-3.9696,-34.0664,-30.0968,-34.0664,-30.0968,-3.9696,37.529,0.8949,-8.5081,-0.0041
2023-12-13 07:02:00,40894.0,0.296,-29.7267,-30.0228,-29.7267,-30.0228,0.296,47.789,1.482,-1.681,-0.0041
2023-12-13 07:03:00,40896.53,3.3893,-25.7862,-29.1755,-25.7862,-29.1755,3.3893,42.8463,0.7381,-15.1095,-0.0035
2023-12-13 07:04:00,40924.0,7.1695,-20.2136,-27.3831,-20.2136,-27.3831,7.1695,46.8095,0.9481,7.2938,-0.003
2023-12-13 07:05:00,40916.0,8.9021,-16.2555,-25.1576,-16.2555,-25.1576,8.9021,53.2779,1.2908,-25.5157,-0.0023
2023-12-13 07:06:00,40946.0,11.6653,-10.576,-22.2412,-10.576,-22.2412,11.6653,57.6376,1.179,2.3224,-0.0016
2023-12-13 07:07:00,41008.0,16.9451,-1.0598,-18.005,-1.0598,-18.005,16.9451,67.8602,1.3559,-61.5157,-0.0006
2023-12-13 07:08:00,41036.0,21.3172,8.6416,-12.6757,8.6416,-12.6757,21.3172,68.6724,1.0209,-71.5081,0.0008
2023-12-13 07:09:00,41121.0,28.4801,22.9245,-5.5556,22.9245,-5.5556,28.4801,81.1469,1.3138,-70.5238,0.0025
2023-12-13 07:10:00,41105.0,30.5063,32.5772,2.0709,32.5772,2.0709,30.5063,76.5966,0.9129,-63.6667,0.0048
2023-12-13 07:11:00,41107.0,30.2858,39.9282,9.6424,39.9282,9.6424,30.2858,91.0521,1.1896,-64.6233,0.0066
2023-12-13 07:12:00,41101.0,28.0892,44.7539,16.6647,44.7539,16.6647,28.0892,91.044,0.9999,-34.3933,0.0083
2023-12-13 07:13:00,41074.0,23.3649,45.8708,22.5059,45.8708,22.5059,23.3649,83.9888,0.8745,-41.5252,0.0096
2023-12-13 07:14:00,41070.0,18.7185,45.904,27.1855,45.904,27.1855,18.7185,82.2157,0.8349,-22.341,0.0102
2023-12-13 07:15:00,41073.0,14.7686,45.6463,30.8777,45.6463,30.8777,14.7686,82.0059,0.831,-39.1981,0.0105
2023-12-13 07:16:00,41059.57,10.3801,43.8528,33.4727,43.8528,33.4727,10.3801,76.3286,0.6946,-17.2933,0.0105
2023-12-13 07:17:00,41120.0,10.6367,46.7685,36.1319,46.7685,36.1319,10.6367,80.0097,0.7709,35.5843,0.0101
2023-12-13 07:18:00,41109.0,9.2085,47.6425,38.434,47.6425,38.434,9.2085,75.9934,0.6596,52.851,0.01
2023-12-13 07:19:00,41036.81,2.8732,42.0255,39.1523,42.0255,39.1523,2.8732,64.3804,0.2939,124.6605,0.0094
2023-12-13 07:20:00,41106.0,2.8104,42.6653,39.8549,42.6653,39.8549,2.8104,67.4201,0.2928,98.6233,0.008
2023-12-13 07:21:00,41071.0,0.0267,39.8883,39.8616,39.8883,39.8616,0.0267,57.2876,-0.2659,87.5757,0.007
2023-12-13 07:22:00,41104.0,0.0231,39.8905,39.8673,39.8905,39.8673,0.0231,57.776,0.0145,71.0043,0.0056
2023-12-13 07:23:00,41165.0,3.5491,44.3037,40.7546,44.3037,40.7546,3.5491,55.3238,-0.0582,32.1948,0.0045
2023-12-13 07:24:00,41160.6,4.9207,46.9055,41.9848,46.9055,41.9848,4.9207,56.9216,0.0447,15.29,0.0039
2023-12-13 07:25:00,41182.55,6.5404,50.1603,43.6199,50.1603,43.6199,6.5404,58.9601,0.1018,5.7152,0.0035
2023-12-13 07:26:00,41192.3,7.4374,52.9166,45.4792,52.9166,45.4792,7.4374,60.7326,0.1514,-20.0267,0.0035
2023-12-13 07:27:00,41194.04,7.3061,54.6119,47.3058,54.6119,47.3058,7.3061,65.002,0.3376,27.2462,0.0036
2023-12-13 07:28:00,41175.0,5.1944,53.7988,48.6044,53.7988,48.6044,5.1944,62.6469,0.2723,4.4348,0.004
2023-12-13 07:29:00,41196.76,4.5442,54.2846,49.7404,54.2846,49.7404,4.5442,64.262,0.335,-75.7076,0.004
2023-12-13 07:30:00,41171.0,1.8009,51.9916,50.1906,51.9916,50.1906,1.8009,62.4863,0.2901,-14.1729,0.0043
2023-12-13 07:31:00,41156.0,-1.4277,48.406,49.8337,48.406,49.8337,-1.4277,54.4912,-0.0337,-51.5538,0.0047
2023-12-13 07:32:00,41140.37,-4.8283,43.7983,48.6266,43.7983,48.6266,-4.8283,53.8689,-0.0289,-20.9824,0.0044
2023-12-13 07:33:00,41133.0,-7.6203,39.1013,46.7216,39.1013,46.7216,-7.6203,64.1211,0.7566,38.4286,0.0041
2023-12-13 07:34:00,41137.0,-9.1415,35.2947,44.4362,35.2947,44.4362,-9.1415,55.6282,0.1298,32.5048,0.0039
2023-12-13 07:35:00,41143.0,-9.6379,32.3888,42.0267,32.3888,42.0267,-9.6379,64.6104,0.9648,51.4548,0.0031
2023-12-13 07:36:00,41146.0,-9.6355,29.9823,39.6178,29.9823,39.6178,-9.6355,59.7043,0.5241,57.7286,0.0027
