date,close,macd_histogram,macd_macd,macd_signal,MACD,Signal Line,Histogram,RSI,Stochastic RSI,DPO,CC
2024-03-04 00:36:00,63920.0,19.3072,165.4388,146.1316,165.4388,146.1316,19.3072,80.8054,0.497,-69.5281,0.0115
2024-03-04 00:37:00,63958.0,19.8584,170.9545,151.0962,170.9545,151.0962,19.8584,81.144,0.5135,-87.5733,0.0122
2024-03-04 00:38:00,63976.0,18.934,174.7637,155.8297,174.7637,155.8297,18.934,86.5706,0.7771,-1.4895,0.0127
2024-03-04 00:39:00,63990.0,16.8349,176.8733,160.0384,176.8733,160.0384,16.8349,87.3838,0.8166,58.4686,0.0133
2024-03-04 00:40:00,63909.0,8.0084,170.0489,162.0405,170.0489,162.0405,8.0084,77.2838,0.326,90.439,0.0136
2024-03-04 00:41:00,64026.0,8.0457,172.0977,164.0519,172.0977,164.0519,8.0457,80.073,0.2112,101.7224,0.013
2024-03-04 00:42:00,64038.49,6.9488,172.7379,165.7891,172.7379,165.7891,6.9488,77.4376,0.0237,72.5343,0.0128
2024-03-04 00:43:00,64091.0,7.7366,175.4599,167.7233,175.4599,167.7233,7.7366,76.2467,-0.0611,108.5586,0.0124
2024-03-04 00:44:00,64270.0,17.719,189.8721,172.153,189.8721,172.153,17.719,79.576,0.2232,81.1776,0.012
2024-03-04 00:45:00,64159.0,14.3937,190.1452,175.7515,190.1452,175.7515,14.3937,69.2429,-0.4696,-44.5367,0.0123
2024-03-04 00:46:00,63739.77,-16.8016,154.7495,171.5511,154.7495,171.5511,-16.8016,47.6358,-1.0419,61.9681,0.0119
2024-03-04 00:47:00,63866.0,-28.9818,135.3239,164.3056,135.3239,164.3056,-28.9818,49.9643,0.0552,86.2171,0.0093
2024-03-04 00:48:00,63370.0,-68.2483,78.9953,147.2436,78.9953,147.2436,-68.2483,36.8231,-0.2562,86.5957,0.0071
2024-03-04 00:49:00,63454.0,-85.2638,40.6638,125.9276,40.6638,125.9276,-85.2638,41.3686,0.0899,107.1195,0.0023
2024-03-04 00:50:00,62391.0,-160.4454,-74.6291,85.8163,-74.6291,85.8163,-160.4454,22.8077,-0.2772,34.0376,-0.0012
2024-03-04 00:51:00,62892.0,-167.9666,-124.142,43.8246,-124.142,43.8246,-167.9666,33.7225,0.169,213.8948,-0.0107
