date,close,macd_histogram,macd_macd,macd_signal
2024-02-01 02:53:00,42025.7,-7.1801,-0.8514,6.3286
2024-02-01 02:54:00,42027.24,-8.5966,-4.4171,4.1795
2024-02-01 02:55:00,42017.76,-9.6769,-7.9166,1.7603
2024-02-01 02:56:00,42017.0,-9.9113,-10.6288,-0.7176
2024-02-01 02:57:00,42025.0,-9.0215,-11.9945,-2.9729
2024-02-01 02:58:00,42070.0,-5.0921,-9.338,-4.246
2024-02-01 02:59:00,42116.81,0.6638,-3.4162,-4.08
2024-02-01 03:00:00,42115.59,4.196,1.1651,-3.031
2024-02-01 03:01:00,42132.51,7.2974,6.0908,-1.2066
2024-02-01 03:02:00,42111.0,7.4971,8.1647,0.6676
2024-02-01 03:03:00,42109.91,7.1535,9.6095,2.456
2024-02-01 03:04:00,42102.0,6.036,10.001,3.965
2024-02-01 03:05:00,42102.13,4.9913,10.2042,5.2128
2024-02-01 03:06:00,42108.79,4.4524,10.7783,6.3259
2024-02-01 03:07:00,42139.9,5.8089,13.587,7.7782
2024-02-01 03:08:00,42102.88,3.9211,12.6796,8.7584
2024-02-01 03:09:00,42118.0,3.4175,13.0303,9.6128
2024-02-01 03:10:00,42118.56,2.8707,13.2012,10.3305
2024-02-01 03:11:00,42098.14,0.9802,11.5557,10.5755
2024-02-01 03:12:00,42094.13,-0.6084,9.815,10.4234
2024-02-01 03:13:00,42094.08,-1.6705,8.3353,10.0058
2024-02-01 03:14:00,42069.0,-3.9404,5.0803,9.0207
2024-02-01 03:15:00,42069.31,-5.219,2.497,7.716
2024-02-01 03:16:00,42040.16,-7.6774,-1.8808,5.7966
2024-02-01 03:17:00,42040.0,-8.8789,-5.3021,3.5769
2024-02-01 03:18:00,41987.42,-12.5547,-12.1165,0.4382
2024-02-01 03:19:00,42013.0,-12.572,-15.2768,-2.7048
2024-02-01 03:20:00,42041.0,-10.1123,-15.3451,-5.2329
2024-02-01 03:21:00,42004.01,-10.3533,-18.1745,-7.8212
2024-02-01 03:22:00,42026.0,-8.487,-18.43,-9.943
